Request time;Time;Temperature, deg. C;Humidity, pct;Pressure, mmHg;Wind speed, m/s;Wind direction, deg;Wind direction;Precipitation, mm;Probability of precipitation, pct;Conditions
;2022-05-30 08:00:00;10.5;73;746;4;256;З;9.4;99;Облачно, дождь
;2022-05-30 11:00:00;17.3;65;747;4;264;З;1.0;99;Облачно, небольшой дождь
;2022-05-30 14:00:00;19.9;56;747;5;272;З;0;99;Переменная облачность, без осадков
2022-05-27 17:25:07;2022-05-27 14:00:00;15.2;53;742;4;306;С-3;-;-;-
;2022-05-27 17:00:00;16.0;43;742;4;296;С-3;0.1;58;Переменная облачность, небольшой дождь
;2022-05-27 20:00:00;14.5;52;742;3;287;З;0;28;Облачно, без осадков
;2022-05-27 23:00:00;8.9;61;742;2;272;З;0;1;Переменная облачность, без осадков
;2022-05-28 02:00:00;6.7;71;742;2;249;З;0;1;Переменная облачность, без осадков
;2022-05-28 05:00:00;5.7;80;743;2;219;Ю-3;0;1;Переменная облачность, без осадков
;2022-05-28 08:00:00;12.4;71;742;2;218;Ю-3;0;5;Переменная облачность, без осадков
;2022-05-28 11:00:00;19.2;62;743;3;218;Ю-3;0;45;Переменная облачность, без осадков
;2022-05-28 14:00:00;20.1;53;742;3;217;Ю-3;0;16;Переменная облачность, без осадков
;2022-05-28 17:00:00;17.9;44;741;3;217;Ю-3;0.6;55;Переменная облачность, небольшой дождь
;2022-05-28 20:00:00;15.9;53;741;3;216;Ю-3;0.8;95;Облачно, небольшой дождь
;2022-05-28 23:00:00;11.5;62;742;4;215;Ю-3;0.3;95;Облачно, небольшой дождь
;2022-05-29 02:00:00;9.4;72;742;4;215;Ю-3;0;45;Переменная облачность, без осадков
;2022-05-29 05:00:00;8.8;81;742;4;214;Ю-3;0;40;Переменная облачность, без осадков
;2022-05-29 08:00:00;13.2;71;743;4;228;Ю-3;0.3;55;Переменная облачность, небольшой дождь
;2022-05-29 11:00:00;17.1;60;743;5;241;Ю-3;0.1;68;Переменная облачность, небольшой дождь
;2022-05-29 14:00:00;18.5;50;744;5;250;З;0.4;87;Облачно, небольшой дождь
;2022-05-29 17:00:00;18.5;39;744;6;258;З;0;45;Переменная облачность, без осадков
;2022-05-29 20:00:00;17.2;49;745;6;257;З;0;45;Переменная облачность, без осадков
;2022-05-29 23:00:00;12.3;60;745;5;256;З;0;10;Облачно, без осадков
;2022-05-30 02:00:00;10.1;70;745;5;255;З;0;9;Облачно, без осадков
;2022-05-30 05:00:00;9.0;80;745;4;253;З;1.6;55;Переменная облачность, дождь
;2022-05-30 08:00:00;12.6;71;745;4;254;З;3.8;87;Облачно, дождь
;2022-05-30 11:00:00;15.7;63;745;4;255;З;0.3;87;Облачно, небольшой дождь
;2022-05-30 14:00:00;17.5;54;745;3;256;З;0.6;87;Облачно, небольшой дождь
;2022-05-30 17:00:00;15.6;45;746;3;257;З;0.6;87;Облачно, небольшой дождь
;2022-05-30 20:00:00;14.2;55;746;3;266;З;0.3;87;Облачно, небольшой дождь
;2022-05-30 23:00:00;10.7;66;746;3;275;З;0;45;Переменная облачность, без осадков
;2022-05-31 02:00:00;9.2;76;746;4;282;З;0;45;Переменная облачность, без осадков
2022-05-28 05:25:08;2022-05-27 23:00:00;9.0;61;742;2;272;З;-;-;-
;2022-05-28 02:00:00;7.4;71;742;2;249;З;0;0;Переменная облачность, без осадков
;2022-05-28 05:00:00;5.9;80;743;2;219;Ю-3;0;0;Переменная облачность, без осадков
;2022-05-28 08:00:00;6.9;71;742;2;218;Ю-3;0;0;Переменная облачность, без осадков
;2022-05-28 11:00:00;19.5;62;743;3;218;Ю-3;0;45;Переменная облачность, без осадков
;2022-05-28 14:00:00;20.2;53;742;3;217;Ю-3;0;16;Переменная облачность, без осадков
;2022-05-28 17:00:00;18.0;44;741;3;217;Ю-3;0.5;55;Переменная облачность, небольшой дождь
;2022-05-28 20:00:00;14.8;53;741;3;216;Ю-3;0.7;99;Облачно, небольшой дождь
;2022-05-28 23:00:00;11.6;63;742;4;215;Ю-3;0.4;99;Облачно, небольшой дождь
;2022-05-29 02:00:00;9.0;72;742;4;215;Ю-3;0;49;Переменная облачность, без осадков
;2022-05-29 05:00:00;9.1;81;742;4;214;Ю-3;0;40;Переменная облачность, без осадков
;2022-05-29 08:00:00;13.0;71;743;4;228;Ю-3;0.2;55;Переменная облачность, небольшой дождь
;2022-05-29 11:00:00;17.2;60;743;5;241;Ю-3;0.1;68;Переменная облачность, небольшой дождь
;2022-05-29 14:00:00;20.1;50;745;5;250;З;0.4;87;Облачно, небольшой дождь
;2022-05-29 17:00:00;18.0;39;744;6;258;З;0;99;Переменная облачность, без осадков
;2022-05-29 20:00:00;15.1;49;745;6;257;З;0;50;Переменная облачность, без осадков
;2022-05-29 23:00:00;12.4;60;745;5;256;З;0;10;Облачно, без осадков
;2022-05-30 02:00:00;10.7;70;745;5;255;З;0;0;Облачно, без осадков
;2022-05-30 05:00:00;9.3;80;745;4;253;З;1.6;55;Переменная облачность, дождь
;2022-05-30 08:00:00;9.1;71;745;4;254;З;3.4;99;Облачно, дождь
;2022-05-30 11:00:00;16.2;63;745;4;255;З;0.3;99;Облачно, небольшой дождь
;2022-05-30 14:00:00;19.0;54;745;3;256;З;0.7;97;Облачно, небольшой дождь
;2022-05-30 17:00:00;16.2;45;746;3;257;З;0.7;99;Облачно, небольшой дождь
;2022-05-30 20:00:00;13.6;55;746;3;266;З;0.4;99;Облачно, небольшой дождь
;2022-05-30 23:00:00;11.0;66;746;3;275;З;0;99;Переменная облачность, без осадков
;2022-05-31 02:00:00;9.1;76;746;4;282;З;0;81;Переменная облачность, без осадков
;2022-05-31 05:00:00;9.0;86;745;4;288;З;0;42;Переменная облачность, без осадков
;2022-05-31 08:00:00;12.1;78;746;4;303;С-3;0;25;Облачно, без осадков
;2022-05-31 11:00:00;15.3;71;747;3;321;С-3;0;4;Облачно, без осадков
;2022-05-31 14:00:00;18.5;64;747;4;339;С;0.2;55;Переменная облачность, небольшой дождь
2022-05-28 17:25:06;2022-05-28 14:00:00;20.2;56;742;3;208;Ю-3;-;-;-
;2022-05-28 17:00:00;18.1;47;741;3;206;Ю-3;0;45;Переменная облачность, без осадков
;2022-05-28 20:00:00;15.9;56;741;3;207;Ю-3;1.1;74;Облачно, небольшой дождь
;2022-05-28 23:00:00;11.5;65;741;4;208;Ю-3;0.6;99;Облачно, небольшой дождь
;2022-05-29 02:00:00;9.6;75;741;4;209;Ю-3;0;45;Переменная облачность, без осадков
;2022-05-29 05:00:00;10.0;84;741;4;210;Ю-3;0;45;Переменная облачность, без осадков
;2022-05-29 08:00:00;12.7;74;741;4;224;Ю-3;2.9;55;Переменная облачность, дождь
;2022-05-29 11:00:00;16.6;64;742;5;236;Ю-3;0.9;95;Облачно, небольшой дождь
;2022-05-29 14:00:00;18.2;54;742;5;246;Ю-3;0.9;95;Облачно, небольшой дождь
;2022-05-29 17:00:00;17.8;44;743;6;253;З;0.7;95;Облачно, небольшой дождь
;2022-05-29 20:00:00;16.2;53;744;6;253;З;0.1;95;Облачно, небольшой дождь
;2022-05-29 23:00:00;11.8;62;745;5;253;З;0;45;Переменная облачность, без осадков
;2022-05-30 02:00:00;9.8;72;746;5;253;З;0;5;Переменная облачность, без осадков
;2022-05-30 05:00:00;9.1;81;747;4;253;З;0;5;Переменная облачность, без осадков
;2022-05-30 08:00:00;12.9;73;747;4;261;З;0;41;Переменная облачность, без осадков
;2022-05-30 11:00:00;16.7;64;746;4;269;З;0;16;Облачно, без осадков
;2022-05-30 14:00:00;17.9;56;746;5;276;З;0.3;55;Переменная облачность, небольшой дождь
;2022-05-30 17:00:00;15.8;47;745;5;282;З;0.5;91;Облачно, небольшой дождь
;2022-05-30 20:00:00;14.2;57;746;5;286;З;1.2;91;Облачно, небольшой дождь
;2022-05-30 23:00:00;10.3;66;746;4;290;З;0.5;91;Облачно, небольшой дождь
;2022-05-31 02:00:00;8.7;76;746;4;295;С-3;0.3;66;Переменная облачность, небольшой дождь
;2022-05-31 05:00:00;8.4;85;747;4;301;С-3;0;30;Облачно, без осадков
;2022-05-31 08:00:00;11.7;77;747;4;313;С-3;0.1;61;Переменная облачность, небольшой дождь
;2022-05-31 11:00:00;15.0;69;748;4;327;С-3;0;45;Переменная облачность, без осадков
;2022-05-31 14:00:00;17.3;62;749;4;341;С;0;45;Переменная облачность, без осадков
;2022-05-31 17:00:00;17.0;54;749;4;353;С;0.1;64;Переменная облачность, небольшой дождь
;2022-05-31 20:00:00;15.5;61;750;4;348;С;0.1;55;Переменная облачность, небольшой дождь
;2022-05-31 23:00:00;10.3;68;750;3;342;С;0;19;Переменная облачность, без осадков
;2022-06-01 02:00:00;7.6;75;751;3;336;С-3;0;13;Переменная облачность, без осадков
2022-05-29 05:25:08;2022-05-28 23:00:00;11.4;65;741;4;208;Ю-3;-;-;-
;2022-05-29 02:00:00;9.4;75;741;4;209;Ю-3;0;95;Переменная облачность, без осадков
;2022-05-29 05:00:00;10.2;84;741;4;210;Ю-3;0;45;Переменная облачность, без осадков
;2022-05-29 08:00:00;13.4;74;741;4;224;Ю-3;3.1;55;Переменная облачность, дождь
;2022-05-29 11:00:00;16.7;64;742;5;236;Ю-3;1.0;99;Облачно, небольшой дождь
;2022-05-29 14:00:00;18.9;54;743;5;246;Ю-3;0.7;99;Облачно, небольшой дождь
;2022-05-29 17:00:00;17.8;44;743;6;253;З;0.8;99;Облачно, небольшой дождь
;2022-05-29 20:00:00;14.8;53;744;6;253;З;0.2;99;Облачно, небольшой дождь
;2022-05-29 23:00:00;11.9;63;745;5;253;З;0;46;Переменная облачность, без осадков
;2022-05-30 02:00:00;9.7;72;746;5;253;З;0;4;Переменная облачность, без осадков
;2022-05-30 05:00:00;9.9;81;747;4;253;З;0;0;Переменная облачность, без осадков
;2022-05-30 08:00:00;13.3;73;747;4;261;З;0;41;Переменная облачность, без осадков
;2022-05-30 11:00:00;16.8;64;746;4;269;З;0;16;Облачно, без осадков
;2022-05-30 14:00:00;20.1;56;746;5;276;З;0.3;55;Переменная облачность, небольшой дождь
;2022-05-30 17:00:00;17.4;47;745;5;282;З;0.3;99;Облачно, небольшой дождь
;2022-05-30 20:00:00;13.9;57;746;5;286;З;0.7;99;Облачно, небольшой дождь
;2022-05-30 23:00:00;10.4;66;746;4;290;З;0.6;95;Облачно, небольшой дождь
;2022-05-31 02:00:00;7.8;76;746;4;295;С-3;0.6;66;Переменная облачность, небольшой дождь
;2022-05-31 05:00:00;8.9;85;747;4;301;С-3;0;30;Облачно, без осадков
;2022-05-31 08:00:00;12.3;77;747;4;313;С-3;0.1;61;Переменная облачность, небольшой дождь
;2022-05-31 11:00:00;15.7;69;748;4;327;С-3;0;45;Переменная облачность, без осадков
;2022-05-31 14:00:00;19.6;62;749;4;341;С;0.2;55;Переменная облачность, небольшой дождь
;2022-05-31 17:00:00;17.2;54;749;4;353;С;0.1;64;Переменная облачность, небольшой дождь
;2022-05-31 20:00:00;13.7;61;750;4;348;С;0.1;55;Переменная облачность, небольшой дождь
;2022-05-31 23:00:00;10.3;68;750;3;342;С;0;19;Переменная облачность, без осадков
;2022-06-01 02:00:00;7.2;75;751;3;336;С-3;0;0;Переменная облачность, без осадков
;2022-06-01 05:00:00;7.0;82;751;3;328;С-3;0;0;Переменная облачность, без осадков
;2022-06-01 08:00:00;12.4;72;751;3;328;С-3;0;0;Малооблачно, без осадков
;2022-06-01 11:00:00;18.2;61;750;3;328;С-3;0;0;Переменная облачность, без осадков
;2022-06-01 14:00:00;22.1;50;751;3;327;С-3;0;1;Переменная облачность, без осадков
2022-05-29 17:25:07;2022-05-29 14:00:00;18.8;42;742;5;244;Ю-3;-;-;-
;2022-05-29 17:00:00;18.1;29;742;6;253;З;0.2;81;Облачно, небольшой дождь
;2022-05-29 20:00:00;16.9;42;743;6;252;З;0.1;65;Переменная облачность, небольшой дождь
;2022-05-29 23:00:00;12.4;55;744;5;250;З;0.1;63;Переменная облачность, небольшой дождь
;2022-05-30 02:00:00;10.4;68;746;5;248;З;0;29;Переменная облачность, без осадков
;2022-05-30 05:00:00;9.5;81;747;4;246;Ю-3;0;1;Переменная облачность, без осадков
;2022-05-30 08:00:00;13.5;73;746;4;249;З;0;30;Облачно, без осадков
;2022-05-30 11:00:00;17.6;64;746;4;252;З;0;19;Облачно, без осадков
;2022-05-30 14:00:00;18.9;56;746;3;255;З;0;6;Облачно, без осадков
;2022-05-30 17:00:00;18.0;48;746;3;259;З;0.5;58;Переменная облачность, небольшой дождь
;2022-05-30 20:00:00;15.8;57;746;3;268;З;0.6;95;Облачно, небольшой дождь
;2022-05-30 23:00:00;10.8;66;746;3;276;З;0;39;Переменная облачность, без осадков
;2022-05-31 02:00:00;8.5;76;746;4;282;З;0;45;Переменная облачность, без осадков
;2022-05-31 05:00:00;7.5;85;746;4;288;З;0;45;Переменная облачность, без осадков
;2022-05-31 08:00:00;11.0;77;746;4;301;С-3;0;45;Переменная облачность, без осадков
;2022-05-31 11:00:00;13.7;68;747;4;317;С-3;0;45;Переменная облачность, без осадков
;2022-05-31 14:00:00;15.8;60;747;4;332;С-3;0.4;91;Облачно, небольшой дождь
;2022-05-31 17:00:00;16.9;51;748;4;345;С;0.3;91;Облачно, небольшой дождь
;2022-05-31 20:00:00;15.1;59;748;4;342;С;0.5;91;Облачно, небольшой дождь
;2022-05-31 23:00:00;10.4;66;749;4;339;С;0.1;91;Облачно, небольшой дождь
;2022-06-01 02:00:00;8.3;74;750;3;335;С-3;0;40;Переменная облачность, без осадков
;2022-06-01 05:00:00;6.8;81;750;3;330;С-3;0;9;Переменная облачность, без осадков
;2022-06-01 08:00:00;11.6;71;750;3;329;С-3;0;13;Переменная облачность, без осадков
;2022-06-01 11:00:00;16.8;61;749;3;328;С-3;0;13;Переменная облачность, без осадков
